SEASON;LEAGUE;DIV;SEASON_TYPE;TEAM;PLAYER;POS;ROLE;ID;EST_POS;EST_ROLE;BORN;GP;MP;PT;RB;AS;ST;BS;TO;PF;EF;DD;TD;MPG;PPG;RPG;APG;SPG;BPG;TOPG;PFPG;EFPG;PER;PIE;2PM;2PA;2P%;3PM;3PA;3P%;FGM;FGA;FG%;FTM;FTA;FT%;ORTG;DRTG;NRTG;OBPM;DBPM;BPM;VORP;OWS;DWS;WS;WS_40;FIC;FIC_Gm;AS_RATIO;AS_RATE;AS_TO;REB%;ST%;BS%;USAGE;TS%;EFG%;TOV%;ORB%;FT_RATE
20232024;NBBL;NBBL B;SEASON;BBA Giants Kornwestheim;Samuel Kurr;Point;Pure Creator;20232024_NBBL_NBBL B_SEASON_BBA Giants Kornwestheim_Samuel Kurr;1.7;2.0;2006;17;392.4;107;45;48;27;4;62;32;108;0;0;23.1;6.3;2.6;2.8;1.6;0.2;3.6;1.9;6.4;13.3;4.5;15;38;39.5;23;55;41.8;38;93;40.9;8;14;57.1;80.8;96.8;-16.0;-2.2;0.8;-1.5;0.2;-0.3;0.3;0.0;0.0;69.8;4.1;8.9;28.0;0.8;6.8;3.6;0.9;17.6;54.3;53.2;38.5;3.3;8.6
20232024;NBBL;NBBL B;SEASON;BBA Giants Kornwestheim;Titus Schuster;Combo;Neutral;20232024_NBBL_NBBL B_SEASON_BBA Giants Kornwestheim_Titus Schuster;2.4;3.9;2005;14;390.4;110;55;25;19;2;36;19;60;0;0;27.9;7.9;3.9;1.8;1.4;0.1;2.6;1.4;4.3;9.6;2.5;16;45;35.6;23;93;24.7;39;138;28.3;9;25;36.0;77.1;97.3;-20.2;-1.8;-0.1;-1.9;0.0;-0.6;0.3;-0.3;0.0;43.4;3.1;4.6;13.1;0.7;8.4;2.5;0.5;20.3;37.2;36.6;19.5;5.0;6.5
20232024;NBBL;NBBL B;SEASON;BBA Hagen;Ben Longerich;Wing;Receiver;20232024_NBBL_NBBL B_SEASON_BBA Hagen_Ben Longerich;2.6;4.1;2006;13;285.9;87;36;7;5;0;19;13;37;0;0;22.0;6.7;2.8;0.5;0.4;0.0;1.5;1.0;2.8;8.5;1.7;8;31;25.8;22;75;29.3;30;106;28.3;5;8;62.5;82.6;108.2;-25.6;-3.1;-1.2;-4.3;-0.9;-0.1;-0.3;-0.5;-0.1;20.8;1.6;2.0;5.4;0.4;6.1;0.9;0.0;18.5;39.8;38.7;14.8;3.7;4.7
20232024;NBBL;NBBL B;SEASON;BBA Hagen;Cavit Gürbüzer;Big;Neutral;20232024_NBBL_NBBL B_SEASON_BBA Hagen_Cavit Gürbüzer;5.0;3.6;2007;12;201.9;61;62;4;6;9;7;32;96;2;0;16.8;5.1;5.2;0.3;0.5;0.8;0.6;2.7;8.0;22.4;4.2;26;46;56.5;0;0;0.0;26;46;56.5;9;28;32.1;110.0;102.2;7.8;-2.4;0.2;-2.2;0.0;0.6;0.0;0.5;0.1;66.3;5.5;2.3;6.0;0.6;15.2;1.5;5.1;13.1;53.3;56.5;10.7;14.8;19.6
20232024;NBBL;NBBL B;SEASON;BBA Hagen;Cem Ünver;Forward;Receiver;20232024_NBBL_NBBL B_SEASON_BBA Hagen_Cem Ünver;4.4;4.0;2005;12;162.1;46;47;3;9;3;22;34;50;0;0;13.5;3.8;3.9;0.3;0.8;0.3;1.8;2.8;4.2;11.3;0.5;17;39;43.6;0;3;0.0;17;42;40.5;12;23;52.2;74.5;98.0;-23.5;-7.3;0.1;-7.2;-1.4;-0.3;0.1;-0.2;-0.1;22.1;1.8;1.5;4.0;0.1;14.7;2.8;2.1;18.8;44.9;40.5;29.7;12.1;28.6
20232024;NBBL;NBBL B;SEASON;BBA Hagen;Denial Ivojevic;Forward;Neutral;20232024_NBBL_NBBL B_SEASON_BBA Hagen_Denial Ivojevic;4.4;3.4;2005;11;214.7;75;61;6;8;6;18;34;85;1;0;19.5;6.8;5.5;0.5;0.7;0.5;1.6;3.1;7.7;21.1;3.2;26;56;46.4;0;1;0.0;26;57;45.6;23;45;51.1;97.6;103.4;-5.8;-2.9;-0.6;-3.6;-0.5;0.4;-0.1;0.3;0.1;56.6;5.1;2.3;6.1;0.3;14.4;1.9;3.2;18.3;50.0;45.6;19.0;19.3;40.4
20232024;NBBL;NBBL B;SEASON;BBA Hagen;Dusan Ilic;Point;Pure Creator;20232024_NBBL_NBBL B_SEASON_BBA Hagen_Dusan Ilic;1.0;1.0;2008;9;319.5;173;34;58;19;0;32;17;103;2;0;35.5;19.2;3.8;6.4;2.1;0.0;3.6;1.9;11.4;24.7;11.0;35;112;31.3;14;63;22.2;49;175;28.0;61;84;72.6;95.2;101.5;-6.3;4.1;1.5;5.6;3.1;0.7;0.0;0.7;0.1;74.5;8.3;7.4;22.4;1.8;5.4;3.1;0.0;31.5;41.5;32.0;13.1;2.7;34.9
20232024;NBBL;NBBL B;SEASON;BBA Hagen;Henrik Rüping;Point;Neutral;20232024_NBBL_NBBL B_SEASON_BBA Hagen_Henrik Rüping;1.7;4.0;2006;4;39.4;11;6;1;5;0;5;2;8;0;0;9.8;2.8;1.5;0.3;1.3;0.0;1.3;0.5;2.0;12.1;1.6;2;6;33.3;1;5;20.0;3;11;27.3;4;6;66.7;69.8;98.7;-28.8;-5.0;0.8;-4.2;-0.1;-0.1;0.0;-0.1;-0.1;5.5;1.4;2.1;5.2;0.2;7.4;6.1;0.0;18.7;41.0;31.8;26.8;5.0;36.4
20232024;NBBL;NBBL B;SEASON;BBA Hagen;Ibrahim Recani;Forward;Receiver;20232024_NBBL_NBBL B_SEASON_BBA Hagen_Ibrahim Recani;3.6;5.0;2007;8;130.4;22;29;2;3;0;9;4;17;0;0;16.3;2.8;3.6;0.3;0.4;0.0;1.1;0.5;2.1;5.2;0.8;6;12;50.0;3;26;11.5;9;38;23.7;1;2;50.0;65.2;109.8;-44.6;-3.5;-0.7;-4.2;-0.5;-0.3;-0.2;-0.5;-0.2;12.0;1.5;1.6;4.1;0.2;11.2;1.2;0.0;15.4;28.4;27.6;18.8;10.7;2.6
20232024;NBBL;NBBL B;SEASON;BBA Hagen;Jamie Alexander Köster;Forward;Receiver;20232024_NBBL_NBBL B_SEASON_BBA Hagen_Jamie Alexander Köster;3.8;4.9;2007;6;71.3;6;8;0;2;1;1;3;10;0;0;11.9;1.0;1.3;0.0;0.3;0.2;0.2;0.5;1.7;5.2;1.0;3;9;33.3;0;0;0.0;3;9;33.3;0;0;0.0;74.1;113.6;-39.5;-3.1;0.7;-2.3;0.1;0.0;-0.1;-0.2;-0.1;6.3;1.0;0.0;0.0;0.0;5.4;1.4;1.6;5.7;33.3;33.3;10.0;2.8;0.0
20232024;NBBL;NBBL B;SEASON;BBA Hagen;Jan Drabek;Point;Neutral;20232024_NBBL_NBBL B_SEASON_BBA Hagen_Jan Drabek;1.2;3.0;2005;11;170.7;37;21;16;10;0;18;8;34;0;0;15.5;3.4;1.9;1.5;0.9;0.0;1.6;0.7;3.1;11.1;2.3;8;22;36.4;3;13;23.1;11;35;31.4;12;20;60.0;78.5;104.0;-25.5;-3.9;0.9;-3.1;-0.2;-0.2;-0.1;-0.3;-0.1;25.3;2.3;8.2;24.4;0.9;6.0;3.0;0.0;14.6;43.0;35.7;29.1;5.1;34.3
20232024;NBBL;NBBL B;SEASON;BBA Hagen;Julius Zacharias;Wing;Neutral;20232024_NBBL_NBBL B_SEASON_BBA Hagen_Julius Zacharias;3.1;4.0;2006;12;230.9;65;40;7;7;1;17;24;51;0;0;19.2;5.4;3.3;0.6;0.6;0.1;1.4;2.0;4.3;9.5;2.5;20;51;39.2;6;24;25.0;26;75;34.7;7;10;70.0;80.8;101.0;-20.1;-5.2;0.3;-4.9;-1.0;-0.2;0.0;-0.2;0.0;22.0;1.8;2.6;7.1;0.4;8.7;1.6;0.5;17.3;41.1;38.7;17.6;1.7;9.3
20232024;NBBL;NBBL B;SEASON;BBA Hagen;Liam Pauli;Wing;Creator;20232024_NBBL_NBBL B_SEASON_BBA Hagen_Liam Pauli;3.0;2.6;2005;9;232.4;138;39;10;6;4;20;15;63;0;0;25.8;15.3;4.3;1.1;0.7;0.4;2.2;1.7;7.0;19.7;5.4;32;84;38.1;16;63;25.4;48;147;32.7;26;41;63.4;87.0;104.3;-17.3;-2.4;-1.5;-3.9;-0.7;0.0;-0.1;-0.1;0.0;35.4;3.9;2.0;5.3;0.5;8.2;1.3;1.9;32.8;42.2;38.1;10.8;2.0;17.7
20232024;NBBL;NBBL B;SEASON;BBA Hagen;Luis Ohrmann;Point;Pure Creator;20232024_NBBL_NBBL B_SEASON_BBA Hagen_Luis Ohrmann;1.6;1.2;2008;11;327.2;127;49;46;12;4;38;33;109;2;0;29.7;11.5;4.5;4.2;1.1;0.4;3.5;3.0;9.9;17.9;7.1;47;105;44.8;0;15;0.0;47;120;39.2;33;51;64.7;88.6;103.9;-15.2;-1.6;0.9;-0.7;0.5;0.2;-0.1;0.0;0.0;64.9;5.9;7.9;24.0;1.2;7.4;1.9;1.4;22.8;45.2;39.2;21.1;3.3;27.5
20232024;NBBL;NBBL B;SEASON;BBA Hagen;Maceo Gulich;Combo;Receiver;20232024_NBBL_NBBL B_SEASON_BBA Hagen_Maceo Gulich;1.8;4.0;2005;2;15.1;2;2;1;1;0;0;1;3;0;0;7.6;1.0;1.0;0.5;0.5;0.0;0.0;0.5;1.5;11.1;0.9;1;2;50.0;0;2;0.0;1;4;25.0;0;0;0.0;86.7;98.6;-12.0;-4.3;0.3;-4.0;0.0;0.0;0.0;0.0;0.0;2.3;1.1;7.3;23.8;0.0;7.7;3.6;0.0;12.3;25.0;25.0;0.0;7.7;0.0
20232024;NBBL;NBBL B;SEASON;BBA Hagen;Nikolaos Parasidis;Point;Neutral;20232024_NBBL_NBBL B_SEASON_BBA Hagen_Nikolaos Parasidis;1.6;3.9;2006;3;22.5;5;0;1;1;0;1;1;2;0;0;7.5;1.7;0.0;0.3;0.3;0.0;0.3;0.3;0.7;8.4;0.4;1;2;50.0;1;4;25.0;2;6;33.3;0;0;0.0;87.4;114.8;-27.4;-4.4;0.0;-4.4;-0.1;0.0;-0.1;-0.1;-0.1;1.0;0.3;4.5;13.9;1.0;0.0;2.5;0.0;13.9;41.7;41.7;14.3;0.0;0.0
20232024;NBBL;NBBL B;SEASON;BBA Hagen;Noah Lotgerink Bruinenberg;Combo;Neutral;20232024_NBBL_NBBL B_SEASON_BBA Hagen_Noah Lotgerink Bruinenberg;2.3;3.5;2007;1;5.7;4;2;0;0;0;0;1;5;0;0;5.7;4.0;2.0;0.0;0.0;0.0;0.0;1.0;5.0;55.7;5.4;1;1;100.0;0;1;0.0;1;2;50.0;2;2;100.0;191.5;102.3;89.2;-4.7;-0.1;-4.8;-0.1;0.1;0.0;0.1;0.7;3.0;3.0;0.0;0.0;0.0;20.1;0.0;0.0;20.3;71.4;50.0;0.0;17.2;100.0
20232024;NBBL;NBBL B;SEASON;BBA Hagen;Robin Mingaz;Combo;Receiver;20232024_NBBL_NBBL B_SEASON_BBA Hagen_Robin Mingaz;1.9;4.0;2005;1;25.6;6;8;2;0;0;3;1;3;0;0;25.6;6.0;8.0;2.0;0.0;0.0;3.0;1.0;3.0;3.1;1.1;2;9;22.2;0;1;0.0;2;10;20.0;2;4;50.0;55.6;111.9;-56.2;-4.4;-0.3;-4.7;-0.2;-0.2;0.0;-0.2;-0.3;2.0;2.0;4.8;13.1;0.7;14.3;0.0;0.0;23.4;25.9;20.0;20.3;6.4;20.0
20232024;NBBL;NBBL B;SEASON;BBA Hagen;Semen Plachkov;Combo;Neutral;20232024_NBBL_NBBL B_SEASON_BBA Hagen_Semen Plachkov;2.4;3.8;2006;4;40.4;11;8;1;2;0;8;3;7;0;0;10.1;2.8;2.0;0.3;0.5;0.0;2.0;0.8;1.8;5.9;0.7;4;10;40.0;0;0;0.0;4;10;40.0;3;4;75.0;63.2;109.9;-46.7;-5.4;-0.3;-5.7;-0.5;-0.2;-0.1;-0.2;-0.2;2.3;0.6;1.9;5.0;0.1;10.5;2.5;0.0;20.3;47.4;40.0;40.5;7.9;30.0
20232024;NBBL;NBBL B;SEASON;BBA Hagen;Till Gerdes;Big;Creator;20232024_NBBL_NBBL B_SEASON_BBA Hagen_Till Gerdes;5.0;2.6;2005;14;304.5;128;111;4;3;5;10;48;202;3;0;21.8;9.1;7.9;0.3;0.2;0.4;0.7;3.4;14.4;30.4;10.6;54;81;66.7;1;1;100.0;55;82;67.1;17;29;58.6;134.8;101.6;33.2;0.2;-0.8;-0.6;0.5;1.8;0.0;1.8;0.2;128.9;9.2;1.4;3.8;0.4;18.1;0.5;1.9;14.2;68.4;67.7;9.5;15.4;20.7
20232024;NBBL;NBBL B;SEASON;Berlin Braves Baskets;Andrej Milutinovic;Forward;Neutral;20232024_NBBL_NBBL B_SEASON_Berlin Braves Baskets_Andrej Milutinovic;3.4;3.2;2006;13;212.3;83;39;14;16;3;18;30;93;0;0;16.3;6.4;3.0;1.1;1.2;0.2;1.4;2.3;7.2;21.3;3.9;35;64;54.7;2;9;22.2;37;73;50.7;7;15;46.7;96.8;90.5;6.3;-1.0;-0.2;-1.2;0.3;0.4;0.4;0.7;0.1;56.6;4.4;5.1;13.9;0.8;10.2;3.7;1.5;19.6;52.5;52.1;18.4;9.9;9.6
20232024;NBBL;NBBL B;SEASON;Berlin Braves Baskets;Ben Lenhardt;Combo;Creator;20232024_NBBL_NBBL B_SEASON_Berlin Braves Baskets_Ben Lenhardt;1.9;2.5;2006;16;405.5;185;53;38;41;0;38;20;173;1;0;25.3;11.6;3.3;2.4;2.6;0.0;2.4;1.3;10.8;24.5;9.5;35;61;57.4;33;104;31.7;68;165;41.2;16;25;64.0;95.8;86.7;9.1;3.7;1.8;5.5;3.6;0.7;1.0;1.7;0.2;124.1;7.8;6.1;17.1;1.0;7.3;5.0;0.0;22.6;52.9;51.2;17.8;1.7;9.7
20232024;NBBL;NBBL B;SEASON;Berlin Braves Baskets;Darijo Kopilovic;Wing;Neutral;20232024_NBBL_NBBL B_SEASON_Berlin Braves Baskets_Darijo Kopilovic;2.9;3.6;2007;15;180.0;68;33;12;15;1;12;18;73;0;0;12.0;4.5;2.2;0.8;1.0;0.1;0.8;1.2;4.9;20.6;3.4;31;61;50.8;0;5;0.0;31;66;47.0;6;15;40.0;91.4;86.1;5.3;-2.4;0.0;-2.5;0.0;0.1;0.4;0.6;0.1;46.9;3.1;5.0;13.7;1.0;10.0;4.1;0.6;20.0;47.2;47.0;14.2;5.5;9.1
20232024;NBBL;NBBL B;SEASON;Berlin Braves Baskets;Emanuel Mpacko;Combo;Creator;20232024_NBBL_NBBL B_SEASON_Berlin Braves Baskets_Emanuel Mpacko;2.3;2.0;2005;11;235.6;117;35;25;23;4;20;23;129;0;0;21.4;10.6;3.2;2.3;2.1;0.4;1.8;2.1;11.7;29.4;8.5;38;73;52.1;7;21;33.3;45;94;47.9;20;26;76.9;104.4;89.4;15.0;1.5;1.5;3.1;1.8;0.8;0.5;1.3;0.2;85.3;7.8;6.7;19.0;1.3;8.5;4.9;1.8;22.9;56.0;51.6;15.9;3.3;21.3
20232024;NBBL;NBBL B;SEASON;Berlin Braves Baskets;Harun Fakhro;Wing;Receiver;20232024_NBBL_NBBL B_SEASON_Berlin Braves Baskets_Harun Fakhro;3.1;4.1;2007;10;77.7;37;13;1;5;1;9;8;22;0;0;7.8;3.7;1.3;0.1;0.5;0.1;0.9;0.8;2.2;15.2;1.2;9;22;40.9;5;18;27.8;14;40;35.0;4;4;100.0;79.6;88.8;-9.2;-5.2;-1.8;-7.0;-0.9;-0.1;0.2;0.0;0.0;10.3;1.0;0.8;2.0;0.1;9.2;3.2;1.3;27.8;44.5;41.3;17.7;5.8;10.0
20232024;NBBL;NBBL B;SEASON;Berlin Braves Baskets;Henrik Besch;Forward;Receiver;20232024_NBBL_NBBL B_SEASON_Berlin Braves Baskets_Henrik Besch;3.9;4.1;2005;13;222.0;75;42;7;4;3;13;12;74;0;0;17.1;5.8;3.2;0.5;0.3;0.2;1.0;0.9;5.7;15.7;4.2;32;66;48.5;1;7;14.3;33;73;45.2;8;12;66.7;92.8;96.9;-4.1;-0.8;-1.7;-2.5;-0.1;0.2;0.2;0.4;0.1;45.0;3.5;2.8;7.5;0.5;10.9;0.9;1.4;17.8;48.2;45.9;14.2;5.8;11.0
20232024;NBBL;NBBL B;SEASON;Berlin Braves Baskets;Jermaine Fleck;Combo;Creator;20232024_NBBL_NBBL B_SEASON_Berlin Braves Baskets_Jermaine Fleck;1.9;2.1;2005;15;457.7;175;54;70;27;4;41;32;182;0;0;30.5;11.7;3.6;4.7;1.8;0.3;2.7;2.1;12.1;21.7;9.5;39;77;50.6;16;75;21.3;55;152;36.2;49;59;83.1;99.1;92.6;6.4;5.4;0.8;6.3;4.3;1.0;0.7;1.7;0.1;127.6;8.5;9.7;29.8;1.7;6.6;2.9;0.9;20.4;49.8;41.4;18.7;4.1;32.2
20232024;NBBL;NBBL B;SEASON;Berlin Braves Baskets;Joel Mbappou;Big;Creator;20232024_NBBL_NBBL B_SEASON_Berlin Braves Baskets_Joel Mbappou;5.0;2.8;2005;15;292.7;132;83;25;11;19;30;25;163;1;0;19.5;8.8;5.5;1.7;0.7;1.3;2.0;1.7;10.9;26.6;8.0;44;93;47.3;4;18;22.2;48;111;43.2;32;46;69.6;96.5;87.4;9.1;0.6;-0.2;0.4;1.0;0.6;0.7;1.3;0.2;113.0;7.5;5.3;14.9;0.8;16.3;1.9;6.8;23.9;51.0;45.0;18.6;10.7;28.8
20232024;NBBL;NBBL B;SEASON;Berlin Braves Baskets;John Hubertus Kropp;Forward;Neutral;20232024_NBBL_NBBL B_SEASON_Berlin Braves Baskets_John Hubertus Kropp;4.6;3.4;2005;16;258.9;84;74;20;5;2;22;14;115;1;0;16.2;5.3;4.6;1.3;0.3;0.1;1.4;0.9;7.2;20.1;5.3;34;71;47.9;0;0;0.0;34;71;47.9;16;27;59.3;98.5;93.4;5.1;1.0;-1.9;-1.0;0.4;0.5;0.3;0.8;0.1;82.4;5.1;6.4;18.2;0.9;16.0;1.0;0.8;17.2;51.3;47.9;21.0;14.3;22.5
20232024;NBBL;NBBL B;SEASON;Berlin Braves Baskets;Malik Linne;Forward;Receiver;20232024_NBBL_NBBL B_SEASON_Berlin Braves Baskets_Malik Linne;4.2;4.7;2007;1;5.9;1;2;0;0;0;0;1;-2;0;0;5.9;1.0;2.0;0.0;0.0;0.0;0.0;1.0;-2.0;-9.2;-2.9;0;4;0.0;0;0;0.0;0;4;0.0;1;2;50.0;51.1;99.4;-48.4;-4.8;-0.6;-5.4;-0.2;0.0;0.0;0.0;-0.3;-1.3;-1.3;0.0;0.0;0.0;13.8;0.0;0.0;27.5;10.4;0.0;0.0;25.3;25.0
20232024;NBBL;NBBL B;SEASON;Berlin Braves Baskets;Maxim Klanten;Forward;Neutral;20232024_NBBL_NBBL B_SEASON_Berlin Braves Baskets_Maxim Klanten;4.6;3.6;2006;16;250.3;112;53;7;9;4;15;36;102;0;0;15.6;7.0;3.3;0.4;0.6;0.3;0.9;2.3;6.4;19.9;3.6;33;76;43.4;10;25;40.0;43;101;42.6;16;26;61.5;97.6;90.9;6.6;-2.2;-2.2;-4.4;-0.8;0.5;0.4;0.9;0.1;56.8;3.5;2.1;5.4;0.5;11.9;1.8;1.7;21.7;50.3;47.5;11.8;6.3;15.8
20232024;NBBL;NBBL B;SEASON;Berlin Braves Baskets;Paul Levi Urban;Wing;Neutral;20232024_NBBL_NBBL B_SEASON_Berlin Braves Baskets_Paul Levi Urban;3.0;3.6;2005;14;252.2;69;43;22;17;3;9;26;102;0;0;18.0;4.9;3.1;1.6;1.2;0.2;0.6;1.9;7.3;19.5;5.0;28;45;62.2;1;22;4.5;29;67;43.3;10;15;66.7;104.3;89.8;14.5;1.6;1.1;2.7;1.7;0.5;0.5;1.0;0.2;69.6;5.0;8.4;25.1;2.4;9.5;3.4;1.3;14.0;47.3;44.0;10.9;7.5;14.9
20232024;NBBL;NBBL B;SEASON;Berlin Braves Baskets;Ruomi Walter;Point;Neutral;20232024_NBBL_NBBL B_SEASON_Berlin Braves Baskets_Ruomi Walter;1.5;3.1;2006;14;201.4;61;14;21;21;2;30;21;57;0;0;14.4;4.4;1.0;1.5;1.5;0.1;2.1;1.5;4.1;14.2;2.5;16;36;44.4;2;11;18.2;18;47;38.3;23;26;88.5;80.6;90.1;-9.5;-3.0;1.1;-1.9;0.1;-0.2;0.4;0.2;0.0;30.5;2.2;7.8;22.4;0.7;3.9;5.2;1.0;18.6;53.1;40.4;33.9;1.1;48.9
20232024;NBBL;NBBL B;SEASON;Berlin Braves Baskets;Simon Oberstadt;Combo;Receiver;20232024_NBBL_NBBL B_SEASON_Berlin Braves Baskets_Simon Oberstadt;1.9;5.0;2006;8;74.6;15;1;1;5;0;6;4;-2;0;0;9.3;1.9;0.1;0.1;0.6;0.0;0.8;0.5;-0.3;0.9;-0.8;3;11;27.3;3;13;23.1;6;24;25.0;0;0;0.0;56.5;93.2;-36.7;-4.0;-0.5;-4.5;-0.3;-0.3;0.1;-0.2;-0.1;-4.3;-0.5;1.3;3.3;0.2;0.7;3.3;0.0;17.1;31.3;31.3;20.0;0.0;0.0
20232024;NBBL;NBBL B;SEASON;Berlin Braves Baskets;Tidiane Ly;Point;Receiver;20232024_NBBL_NBBL B_SEASON_Berlin Braves Baskets_Tidiane Ly;1.3;4.1;2006;8;66.8;10;4;4;7;0;6;4;14;0;0;8.3;1.3;0.5;0.5;0.9;0.0;0.8;0.5;1.8;10.2;1.3;2;4;50.0;1;3;33.3;3;7;42.9;3;4;75.0;77.0;85.2;-8.2;-2.8;1.3;-1.5;0.4;-0.1;0.2;0.1;0.1;9.3;1.2;8.7;25.5;0.7;3.3;5.1;0.0;9.2;58.1;50.0;40.6;0.0;42.9
20232024;NBBL;NBBL B;SEASON;Berlin Braves Baskets;Vincent Willems;Big;Receiver;20232024_NBBL_NBBL B_SEASON_Berlin Braves Baskets_Vincent Willems;5.0;4.3;2007;1;6.5;2;3;0;0;0;0;1;2;0;0;6.5;2.0;3.0;0.0;0.0;0.0;0.0;1.0;2.0;15.6;0.0;1;3;33.3;0;0;0.0;1;3;33.3;0;1;0.0;86.2;74.5;11.7;-4.4;-0.4;-4.9;-0.1;0.0;0.0;0.0;0.2;1.6;1.6;0.0;0.0;0.0;23.3;0.0;0.0;22.4;29.4;33.3;0.0;36.1;0.0
20232024;NBBL;NBBL B;SEASON;Dresden Titans;Clemens Weinmar;Big;Creator;20232024_NBBL_NBBL B_SEASON_Dresden Titans_Clemens Weinmar;5.0;2.9;2005;13;341.3;122;119;18;8;29;29;25;187;4;0;26.3;9.4;9.2;1.4;0.6;2.2;2.2;1.9;14.4;25.0;11.4;43;82;52.4;5;27;18.5;48;109;44.0;21;40;52.5;94.2;90.2;4.0;0.9;1.3;2.2;1.8;0.4;0.6;1.1;0.1;139.8;10.8;4.0;11.2;0.6;18.8;1.2;7.5;19.5;48.8;46.3;18.6;14.0;19.3
20232024;NBBL;NBBL B;SEASON;Dresden Titans;Dario Pasternakowsky;Combo;Neutral;20232024_NBBL_NBBL B_SEASON_Dresden Titans_Dario Pasternakowsky;2.3;3.2;2006;13;217.8;84;16;10;2;0;8;13;41;0;0;16.8;6.5;1.2;0.8;0.2;0.0;0.6;1.0;3.2;13.1;2.3;6;11;54.5;23;81;28.4;29;92;31.5;3;3;100.0;98.9;101.6;-2.7;-2.7;-2.4;-5.1;-1.0;0.4;0.0;0.4;0.1;24.4;1.9;3.5;9.7;1.3;3.9;0.5;0.0;20.0;45.1;44.0;7.9;1.9;3.3
20232024;NBBL;NBBL B;SEASON;Dresden Titans;Erwin Ludwig;Combo;Neutral;20232024_NBBL_NBBL B_SEASON_Dresden Titans_Erwin Ludwig;1.9;3.4;2008;1;7.8;6;2;0;2;0;1;1;7;0;0;7.8;6.0;2.0;0.0;2.0;0.0;1.0;1.0;7.0;44.8;8.9;3;5;60.0;0;0;0.0;3;5;60.0;0;0;0.0;38.6;75.7;-37.2;-5.0;0.4;-4.6;0.0;-0.1;0.0;0.0;-0.1;4.3;4.3;0.0;0.0;0.0;14.5;12.6;0.0;34.3;60.0;60.0;16.7;0.0;0.0
20232024;NBBL;NBBL B;SEASON;Dresden Titans;Finn Kolschmann;Wing;Receiver;20232024_NBBL_NBBL B_SEASON_Dresden Titans_Finn Kolschmann;2.8;4.7;2007;2;11.2;0;0;0;0;0;0;0;-3;0;0;5.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.5;-11.9;-1.7;0;1;0.0;0;2;0.0;0;3;0.0;0;0;0.0;0.0;113.6;-113.6;-4.5;-0.2;-4.8;-0.1;-0.1;0.0;-0.1;-0.3;-2.3;-1.1;0.0;0.0;0.0;0.0;0.0;0.0;11.6;0.0;0.0;0.0;0.0;0.0
20232024;NBBL;NBBL B;SEASON;Dresden Titans;Jonas Creutz;Combo;Creator;20232024_NBBL_NBBL B_SEASON_Dresden Titans_Jonas Creutz;2.3;2.1;2005;13;342.0;126;52;31;14;0;41;36;96;1;0;26.3;9.7;4.0;2.4;1.1;0.0;3.2;2.8;7.4;14.4;5.1;26;68;38.2;16;38;42.1;42;106;39.6;26;48;54.2;86.8;95.3;-8.5;-2.5;0.2;-2.3;-0.1;0.0;0.3;0.4;0.0;55.5;4.3;6.0;17.6;0.8;8.3;2.1;0.0;20.9;50.3;47.2;24.4;2.4;24.5
20232024;NBBL;NBBL B;SEASON;Dresden Titans;Kilian Fischer;Wing;Receiver;20232024_NBBL_NBBL B_SEASON_Dresden Titans_Kilian Fischer;3.1;4.4;2007;1;8.1;0;2;1;1;1;1;0;0;0;0;8.1;0.0;2.0;1.0;1.0;1.0;1.0;0.0;0.0;-5.2;-1.0;0;1;0.0;0;3;0.0;0;4;0.0;0;0;0.0;15.4;48.8;-33.4;-4.7;0.3;-4.4;0.0;-0.1;0.1;0.0;-0.2;0.5;0.5;6.3;19.2;1.0;13.6;6.6;11.3;27.4;0.0;0.0;20.0;0.0;0.0
20232024;NBBL;NBBL B;SEASON;Dresden Titans;Kurt Donath;Forward;Neutral;20232024_NBBL_NBBL B_SEASON_Dresden Titans_Kurt Donath;4.0;3.4;2005;11;278.5;95;62;18;4;11;21;4;88;0;0;25.3;8.6;5.6;1.6;0.4;1.0;1.9;0.4;8.0;16.8;6.8;36;78;46.2;5;37;13.5;41;115;35.7;8;15;53.3;86.0;97.3;-11.2;0.0;-0.9;-0.9;0.4;0.0;0.2;0.2;0.0;67.4;6.1;4.3;12.3;0.9;12.0;0.8;3.6;21.8;39.3;37.8;14.7;11.4;7.0
20232024;NBBL;NBBL B;SEASON;Dresden Titans;Leonardo Alfonso Benitez Arocha;Combo;Creator;20232024_NBBL_NBBL B_SEASON_Dresden Titans_Leonardo Alfonso Benitez Arocha;1.8;2.1;2008;14;270.5;92;47;34;18;1;38;36;83;0;0;19.3;6.6;3.4;2.4;1.3;0.1;2.7;2.6;5.9;13.8;3.6;19;52;36.5;11;40;27.5;30;92;32.6;21;30;70.0;80.1;92.3;-12.2;-5.4;0.7;-4.7;-1.0;-0.3;0.4;0.1;0.0;45.8;3.3;7.4;22.5;0.9;9.5;3.5;0.3;22.6;44.2;38.6;26.5;2.7;22.8
